"","","Ind Code","Ind Name","Region","Country","City","Frequency","Period","Actual","Previous","Consensus","Revision","Date","Time","Revise Date"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jan 2013","20819.00 GWH","20345.00 GWH","-","F","Jan 31, 2013","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Dec 2012","20345.00 GWH","21536.00 GWH","-","F","Dec 31, 2012","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Nov 2012","21536.00 GWH","21877.00 GWH","-","F","Nov 30, 2012","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Oct 2012","21877.00 GWH","21351.00 GWH","-","F","Oct 31, 2012","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Sep 2012","21351.00 GWH","22802.00 GWH","-","F","Sep 30, 2012","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Aug 2012","22802.00 GWH","22863.00 GWH","-","F","Aug 31, 2012","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Jul 2012","22863.00 GWH","22107.00 GWH","-","F","Jul 31, 2012","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Jun 2012","22107.00 GWH","21702.00 GWH","-","F","Jun 30, 2012","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 May 2012","21702.00 GWH","20099.00 GWH","-","F","May 31, 2012","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","30 Apr 2012","20099.00 GWH","21479.00 GWH","-","F","Apr 30, 2012","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","31 Mar 2012","21479.00 GWH","20296.00 GWH","-","F","Mar 31, 2012","00:00","-"
"","","SAFZAXX02Ma072","Total Power Generation","Southern Africa","South Africa","","Monthly","29 Feb 2012","20296.00 GWH","21462.00 GWH","-","F","Feb 29, 2012","00:00","-"
