"","","Ind Code","Ind Name","Region","Country","City","Frequency","Period","Actual","Previous","Consensus","Revision","Date","Time","Revise Date"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Dec 2013","ZAR12000.00 mn","ZAR8748.00 mn","-","F","Dec 31, 2013","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Nov 2013","ZAR8748.00 mn","ZAR-24640.00 mn","-","F","Nov 30, 2013","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Oct 2013","ZAR-24640.00 mn","ZAR-454.00 mn","-","F","Oct 31, 2013","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Sep 2013","ZAR-454.00 mn","ZAR38735.00 mn","-","F","Sep 30, 2013","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Aug 2013","ZAR38735.00 mn","ZAR10645.00 mn","-","F","Aug 31, 2013","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jul 2013","ZAR10645.00 mn","ZAR-16602.00 mn","-","F","Jul 31, 2013","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Jun 2013","ZAR-16602.00 mn","ZAR77623.00 mn","-","F","Jun 30, 2013","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 May 2013","ZAR77623.00 mn","ZAR-15939.00 mn","-","F","May 31, 2013","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Apr 2013","ZAR-15939.00 mn","ZAR12886.00 mn","-","F","Apr 30, 2013","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Mar 2013","ZAR12886.00 mn","ZAR-1768.00 mn","-","F","Mar 31, 2013","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","28 Feb 2013","ZAR-1768.00 mn","ZAR40418.00 mn","-","F","Feb 28, 2013","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Jan 2013","ZAR40418.00 mn","ZAR-55409.00 mn","-","F","Jan 31, 2013","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Dec 2012","ZAR-55409.00 mn","ZAR8337.00 mn","-","F","Dec 31, 2012","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","30 Nov 2012","ZAR8337.00 mn","ZAR12106.00 mn","-","F","Nov 30, 2012","00:00","-"
"","","SAFZAXX14Ma004","Net Foreign Assets","Southern Africa","South Africa","","Monthly","31 Oct 2012","ZAR12106.00 mn","ZAR-4513.00 mn","-","F","Oct 31, 2012","00:00","-"
