"","","Ind Code","Ind Name","Region","Country","City","Frequency","Period","Actual","Previous","Consensus","Revision","Date","Time","Revise Date"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 May 2014","44.30","47.40","47.80","F","Jun 02, 2014","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Apr 2014","47.40","50.30","50.20","F","May 05, 2014","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Mar 2014","50.30","51.70","51.20","F","Apr 01, 2014","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","28 Feb 2014","51.70","49.90","50.20","F","Mar 03, 2014","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jan 2014","49.90","49.90","50.20","F","Feb 03, 2014","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Dec 2013","49.90","52.40","-","F","Jan 15, 2014","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Nov 2013","52.40","50.70","50.90","F","Dec 02, 2013","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Oct 2013","50.70","50.00","50.00","F","Nov 01, 2013","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Sep 2013","50.00","56.50","54.00","F","Oct 01, 2013","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Aug 2013","56.50","52.20","-","F","Sep 02, 2013","09:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jul 2013","52.20","51.60","51.00","F","Aug 01, 2013","09:00","-"
